Name,Category,Brand,Audience,Price USD,Image Link,Description
Mizuno Wave Prophecy 13,Casual,Mizuno,Women's,250,https://images.footlocker.com/is/image/EBFL2/14490Y14?wid=250&hei=250,"This Mizuno shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
Jordan AJ 1 Mid,Sports,Jordan,Women's,125,https://images.footlocker.com/is/image/EBFL2/Q6472400?wid=250&hei=250,"The Air Jordan 1 is the iconic basketball shoe that started the Jordan legacy. Featuring premium leather construction and Air-Sole cushioning, it delivers legendary style with court-tested performance."
adidas Originals Taekwondo Lace,Casual,adidas,Women's,90,https://images.footlocker.com/is/image/EBFL2/JS1460?wid=250&hei=250,"This adidas shoe combines sport heritage with modern innovation. Featuring quality construction and iconic 3-Stripes design, it offers performance and style for everyday wear."
Nike Shox TL,Casual,Nike,Women's,180,https://images.footlocker.com/is/image/EBFL2/R3566100?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Air Max DN8,Sports,Nike,Women's,200,https://images.footlocker.com/is/image/EBFL2/F5509500?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Air Max Plus,Sports,Nike,Women's,190,https://images.footlocker.com/is/image/EBFL2/M2362001?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Air Max Portal,Sports,Nike,Women's,115,https://images.footlocker.com/is/image/EBFL2/F3053007?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Shox R4,Casual,Nike,Women's,150,https://images.footlocker.com/is/image/EBFL2/R3565009?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
HOKA Rincon 4,Casual,On,Women's,125,https://images.footlocker.com/is/image/EBFL2/5131BBLC?wid=250&hei=250,"This On shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
adidas Originals Tokyo,Casual,adidas,Women's,90,https://images.footlocker.com/is/image/EBFL2/JI0182?wid=250&hei=250,"This adidas shoe combines sport heritage with modern innovation. Featuring quality construction and iconic 3-Stripes design, it offers performance and style for everyday wear."
New Balance 1906,Casual,New Balance,Women's,155,https://images.footlocker.com/is/image/EBFL2/U1906RCH?wid=250&hei=250,"This New Balance shoe features superior comfort technology and quality craftsmanship. With supportive construction and classic styling, it delivers reliable performance for active lifestyles."
PUMA Palermo,Casual,Puma,Women's,90,https://images.footlocker.com/is/image/EBFL2/39764703?wid=250&hei=250,"This PUMA shoe combines athletic performance with contemporary style. Featuring innovative design and quality materials, it delivers sport-inspired functionality with modern appeal."
Nike Field General,Casual,Nike,Women's,100,https://images.footlocker.com/is/image/EBFL2/Z5593600?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Air Force 1 '07 Flyease,Sports,Nike,Women's,115,https://images.footlocker.com/is/image/EBFL2/D5883100?wid=250&hei=250,"The Air Force 1 is a timeless basketball-inspired shoe with premium leather construction. Featuring Air-Sole cushioning and a rubber outsole, it offers classic court style with modern comfort."
Jordan AJ 1 Mid,Sports,Jordan,Women's,125,https://images.footlocker.com/is/image/EBFL2/Q6472620?wid=250&hei=250,"The Air Jordan 1 is the iconic basketball shoe that started the Jordan legacy. Featuring premium leather construction and Air-Sole cushioning, it delivers legendary style with court-tested performance."
Vans Knu Skool,Casual,Vans,Women's,80,https://images.footlocker.com/is/image/EBFL2/VNCS0D4C?wid=250&hei=250,"This Vans shoe features classic skate construction with durable materials. With signature waffle outsole and timeless styling, it offers authentic skate culture with reliable performance."
PUMA Speedcat Ballet Suede,Casual,Puma,Women's,80,https://images.footlocker.com/is/image/EBFL2/40128701?wid=250&hei=250,"The Suede is a classic lifestyle shoe with premium suede construction. Originally designed for basketball, it now delivers retro athletic style with comfortable everyday wearability."
New Balance 1906R,Casual,New Balance,Women's,155,https://images.footlocker.com/is/image/EBFL2/U1906RCF?wid=250&hei=250,"The 1906R is a modern lifestyle shoe with N-ergy and ABZORB cushioning. Featuring a sleek silhouette and premium materials, it combines performance technology with contemporary style."
Saucony Progrid Omni 9,Casual,On,Women's,155,https://images.footlocker.com/is/image/EBFL2/S707399?wid=250&hei=250,"This On shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
Nike Air Force 1 '07 Next Nature OLY,Sports,Nike,Women's,120,https://images.footlocker.com/is/image/EBFL2/Z6768100?wid=250&hei=250,"The Air Force 1 is a timeless basketball-inspired shoe with premium leather construction. Featuring Air-Sole cushioning and a rubber outsole, it offers classic court style with modern comfort."
Nike V2K Run,Casual,Nike,Women's,120,https://images.footlocker.com/is/image/EBFL2/V3917133?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
New Balance 9060,Casual,New Balance,Women's,150,https://images.footlocker.com/is/image/EBFL2/U9060HMT?wid=250&hei=250,"The 9060 is a futuristic lifestyle shoe with ABZORB and SBS cushioning. Featuring a bold, sculptural design and premium construction, it offers cutting-edge style with superior comfort."
Nike Air Zoom Pegasus 41,Sports,Nike,Women's,150,https://images.footlocker.com/is/image/EBFL2/Q3509077?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Jordan Retro 3,Sports,Jordan,Women's,205,https://images.footlocker.com/is/image/EBFL2/H7694800?wid=250&hei=250,"The Air Jordan 3 Retro features the iconic elephant print and visible Air cushioning. With premium materials and classic design elements, it delivers heritage basketball style with modern comfort."
PUMA Fenty Creeper Phatty,Casual,Puma,Women's,120,https://images.footlocker.com/is/image/EBFL2/39987103?wid=250&hei=250,"This PUMA shoe combines athletic performance with contemporary style. Featuring innovative design and quality materials, it delivers sport-inspired functionality with modern appeal."
Nike Waffle Debut,Casual,Nike,Women's,75,https://images.footlocker.com/is/image/EBFL2/H9523100?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Converse Chuck Taylor All Star Lift Ox,Casual,Converse,Women's,75,https://images.footlocker.com/is/image/EBFL2/A11982C?wid=250&hei=250,"The Chuck Taylor All Star is the iconic canvas sneaker with timeless appeal. Featuring classic high-top construction and rubber toe cap, it delivers authentic style with versatile wearability."
Nike V2K Run,Casual,Nike,Women's,120,https://images.footlocker.com/is/image/EBFL2/D0736005?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Killshot 2,Casual,Nike,Women's,90,https://images.footlocker.com/is/image/EBFL2/Q3402133?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
On Cloudmonster,Sports,On,Women's,170,https://images.footlocker.com/is/image/EBFL2/6197651?wid=250&hei=250,"The Cloud features innovative CloudTec cushioning technology for responsive comfort. With lightweight construction and adaptive fit, it delivers Swiss-engineered performance for running and lifestyle."
Nike Air Max 270,Sports,Nike,Women's,160,https://images.footlocker.com/is/image/EBFL2/6789122?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Saucony Ride Millennium,Casual,On,Women's,100,https://images.footlocker.com/is/image/EBFL2/S7081212?wid=250&hei=250,"This On shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
ASICS GEL-1130,Sports,ASICS,Women's,100,https://images.footlocker.com/is/image/EBFL2/2A164107?wid=250&hei=250,"This ASICS shoe features quality construction and comfortable fit. With premium materials and thoughtful design, it delivers reliable performance with contemporary style."
Nike Shox R4,Casual,Nike,Women's,155,https://images.footlocker.com/is/image/EBFL2/R3565401?wid=250&hei=250,"This Nike shoe features innovative design and performance technology. With premium materials and athletic-inspired styling, it delivers comfort and style for active lifestyles."
Nike Dunk Low Twist,Sports,Nike,Women's,125,https://images.footlocker.com/is/image/EBFL2/Z2794003?wid=250&hei=250,"The Dunk Low is a versatile basketball-inspired shoe with a low-profile silhouette. Featuring durable leather construction and classic colorways, it delivers timeless style for everyday wear."
Crocs Classic Clogs,Comfort,Crocs,Women's,50,https://images.footlocker.com/is/image/EBFL2/100014NS?wid=250&hei=250,"The Classic Clog features lightweight Croslite foam construction for all-day comfort. With ventilation ports and easy slip-on design, it offers practical functionality with iconic style."
PUMA Cali Court Leather,Casual,Puma,Women's,85,https://images.footlocker.com/is/image/EBFL2/39380205?wid=250&hei=250,"This PUMA shoe combines athletic performance with contemporary style. Featuring innovative design and quality materials, it delivers sport-inspired functionality with modern appeal."
